State District,Crop,Rendimento_Medio,Rendimento_Std_Dev,Contagem_Registros,Coef_Variacao_Rendimento (%)
MANIPUR - CHANDEL,MAIZE,2.350909090909091,0.499539560722945,33,21.24878255202009
KARNATAKA - UTTARA KANNADA,RICE,2.182424242424242,0.46349528453683203,66,21.237634531679337
BIHAR - DHANBAD,RICE,1.175,0.24953957601951635,6,21.23741072506522
UTTAR PRADESH - JALAUN,WHEAT,2.924090909090909,0.6204657167222903,22,21.219098038069934
CHHATTISGARH - MUNGELI,MAIZE,1.7112500000000002,0.36309925836962464,8,21.21836425826879
CHHATTISGARH - GARIYABAND,MAIZE,1.67,0.3541589635016618,8,21.207123562973763
PUNJAB - JALANDHAR,MAIZE,3.555909090909091,0.7524541377633785,22,21.16066858084408
MAHARASHTRA - PUNE,WHEAT,1.75,0.37026374126457223,22,21.15792807226127
KARNATAKA - CHAMARAJANAGARA,RICE,3.0034920634920637,0.6348638633092892,63,21.137524251392676
UTTAR PRADESH - BALLIA,WHEAT,2.7113636363636364,0.5728815672050289,22,21.12890943589377
TAMIL NADU - TIRUPPUR,RICE,4.543333333333334,0.95904624339481,12,21.10886815982707
ANDAMAN AND NICOBAR ISLAND - SOUTH ANDAMANS,RICE,2.4014285714285712,0.5065244643322107,14,21.092630876415676
NAGALAND - WOKHA,WHEAT,1.7378947368421054,0.36615993693358195,19,21.069166570981395
WEST BENGAL - BIRBHUM,BARLEY,1.2695,0.2672959132930354,20,21.055211759987035
TRIPURA - NORTH TRIPURA,MAIZE,1.1676,0.2455483659078187,25,21.030178649179405
KARNATAKA - KOLAR,MAIZE,2.7817241379310347,0.5834625559056729,58,20.974853255565282
BIHAR - SUPAUL,WHEAT,1.7699999999999998,0.3710217552343027,22,20.961681086683768
DADRA AND NAGAR HAVELI - DADRA AND NAGAR HAVELI,RICE,2.175,0.45572120664043947,12,20.952699155882275
SIKKIM - SOUTH DISTRICT,WHEAT,1.151,0.24096079611247534,20,20.934908437226355
KARNATAKA - VIJAYAPURA,WHEAT,0.8204545454545454,0.171727283039882,22,20.9307491793762
KARNATAKA - YADAGIRI,WHEAT,0.8811111111111111,0.184421015914974,9,20.930506219858337
GUJARAT - TAPI,RICE,2.6713636363636364,0.5586573654289828,22,20.912816129722003
GUJARAT - TAPI,WHEAT,2.673636363636364,0.5580192241719406,11,20.871171254305835
MANIPUR - TAMENGLONG,RICE,1.1890909090909092,0.24769238008367384,22,20.830398936700398
TELANGANA - JAGITIAL,MAIZE,5.201666666666667,1.0821906794399345,6,20.80469104979047
RAJASTHAN - BIKANER,BARLEY,2.074090909090909,0.43115193533369567,22,20.787513866625694
ANDHRA PRADESH - NIZAMABAD,RICE,3.01625,0.6261750244862233,32,20.760050542435916
MEGHALAYA - WEST KHASI HILLS,MAIZE,1.4986363636363635,0.31087120981349986,22,20.743605143757954
UTTARAKHAND - NAINITAL,MAIZE,1.6121739130434782,0.33403805610274584,23,20.719728399037635
BIHAR - GIRIDIH,RICE,1.2433333333333334,0.2575784670089227,6,20.71676678355946
ARUNACHAL PRADESH - DIBANG VALLEY,RICE,0.9340909090909091,0.19350548388707828,22,20.715915549954854
ARUNACHAL PRADESH - CHANGLANG,RICE,1.7677272727272728,0.36574687862069216,22,20.690232269620022
HARYANA - JHAJJAR,BARLEY,3.22,0.6659400802446044,22,20.681368951695784
ASSAM - DARRANG,WHEAT,1.1786363636363637,0.24355102045998406,22,20.663796568143653
JHARKHAND - PAKUR,WHEAT,1.521764705882353,0.3143293514396493,17,20.655581656258363
HIMACHAL PRADESH - KULLU,WHEAT,1.6076190476190475,0.33202266130348335,21,20.653068386768812
JHARKHAND - SAHEBGANJ,WHEAT,1.3423529411764705,0.27714006864230023,17,20.645842098681438
UTTAR PRADESH - JHANSI,WHEAT,2.4222727272727274,0.49981836527722573,22,20.634272914428532
UTTAR PRADESH - MIRZAPUR,RICE,2.050909090909091,0.422880249748916,22,20.619161113643955
PUNJAB - FATEHGARH SAHIB,MAIZE,3.333529411764706,0.6872857955071401,17,20.617361079268363
UTTAR PRADESH - HAMIRPUR,WHEAT,2.3504545454545456,0.48450738136524046,22,20.613348269261824
UTTAR PRADESH - MIRZAPUR,WHEAT,2.143181818181818,0.44117145315880446,22,20.584882225861502
TAMIL NADU - THANJAVUR,RICE,3.3352,0.6855904997397013,25,20.556203518220837
TRIPURA - NORTH TRIPURA,RICE,2.3393548387096774,0.4807975005749716,31,20.552568281610757
ASSAM - NALBARI,WHEAT,1.1581818181818182,0.23767998420518052,22,20.521819672346826
CHHATTISGARH - KORBA,WHEAT,0.9736842105263158,0.19944953486800696,19,20.484006283741255
MANIPUR - THOUBAL,RICE,2.9108695652173915,0.5948331549379529,23,20.434895539317274
UTTAR PRADESH - SHRAVASTI,RICE,1.941304347826087,0.39663704897122354,23,20.431471727521032
TRIPURA - SEPAHIJALA,MAIZE,1.5554545454545454,0.3176905298041991,11,20.4242888827948
UTTAR PRADESH - MAHARAJGANJ,WHEAT,2.8527272727272726,0.5823039773845977,22,20.412185313035614
WEST BENGAL - ALIPURDUAR,RICE,2.3822222222222225,0.48566392129171426,9,20.38701162138726
RAJASTHAN - JHALAWAR,WHEAT,3.025,0.616586223839433,22,20.383015664113486
RAJASTHAN - KARAULI,BARLEY,2.61,0.5315117702410378,22,20.364435641419075
UTTAR PRADESH - KANPUR DEHAT,BARLEY,2.6,0.528688103810849,19,20.334157838878806
RAJASTHAN - JAIPUR,BARLEY,2.7722727272727274,0.5628408539186069,22,20.302506617821532
ARUNACHAL PRADESH - WEST KAMENG,WHEAT,1.2495454545454545,0.2526144676459946,22,20.21650886945028
RAJASTHAN - KOTA,WHEAT,3.4431818181818183,0.6960664059976186,22,20.215790009171762
UTTAR PRADESH - RAE BARELI,WHEAT,2.4554545454545456,0.49614444203206337,22,20.205808450028496
UTTAR PRADESH - UDAM SINGH NAGAR,MAIZE,1.3433333333333335,0.27134234219278547,6,20.199181800951767
UTTAR PRADESH - ETAH,RICE,2.03875,0.4116067403428329,24,20.18917181325974
RAJASTHAN - DAUSA,BARLEY,2.686818181818182,0.5423878981270067,22,20.186996715943405
KARNATAKA - SHIVAMOGGA,RICE,2.7691836734693878,0.5589902978238752,49,20.186104055840435
KARNATAKA - CHITRADURGA,RICE,2.389090909090909,0.4822311200522558,66,20.18471202654039
UTTAR PRADESH - BALRAMPUR,RICE,1.9647826086956521,0.39644866187436717,23,20.17773671854491
ANDHRA PRADESH - MEDAK,RICE,2.6540624999999998,0.5344811133088532,32,20.13822633449111
JHARKHAND - DEOGHAR,WHEAT,1.7023529411764706,0.34202575582411743,17,20.091354004872137
JAMMU AND KASHMIR - UDHAMPUR,MAIZE,1.9526315789473685,0.39187359222165224,19,20.06899798439728
GUJARAT - PANCH MAHALS,WHEAT,1.9277272727272725,0.38596732921424737,22,20.02188456192748
MAHARASHTRA - RAIGAD,MAIZE,2.5,0.5,5,20.0
KARNATAKA - BENGALURU URBAN,RICE,3.0922,0.6173223614605124,50,19.963856201426573
JAMMU AND KASHMIR - RAJAURI,MAIZE,2.283157894736842,0.45491211155537076,19,19.92468907227304
MANIPUR - IMPHAL EAST,MAIZE,2.0845454545454545,0.4152076620167342,22,19.918378901805827
NAGALAND - DIMAPUR,RICE,2.2165714285714286,0.44092778425085644,35,19.89233365400873
MEGHALAYA - NORTH GARO HILLS,RICE,2.02,0.40131450675665004,16,19.86705478993317
ODISHA - ANUGUL,WHEAT,1.4376470588235295,0.2855593067071336,17,19.862963232492923
PUNJAB - TARN TARAN,MAIZE,3.45,0.6851601597031488,10,19.85971477400431
UTTARAKHAND - UTTAR KASHI,BARLEY,1.3442105263157895,0.26694393480183315,19,19.858789198256968
ASSAM - HAILAKANDI,RICE,1.99671875,0.39622045606150547,64,19.84357867433786
WEST BENGAL - MEDINIPUR WEST,RICE,2.5966666666666667,0.5150723125731834,66,19.83590420692619
ARUNACHAL PRADESH - WEST SIANG,RICE,1.0472727272727271,0.20748337439262612,22,19.811780540962566
GUJARAT - GANDHINAGAR,RICE,2.4403448275862067,0.4834066814850964,29,19.808949785315523
TAMIL NADU - KRISHNAGIRI,RICE,4.179473684210526,0.8275430414063774,19,19.800173513060283
BIHAR - ROHTAS,WHEAT,2.559090909090909,0.5054645114094284,22,19.75172158260644
TAMIL NADU - KARUR,RICE,3.6900000000000004,0.7273551089704771,23,19.71152056830561
UTTAR PRADESH - SAMBHAL,WHEAT,3.2671428571428573,0.6437057890505127,7,19.702407185630033
ASSAM - DIBRUGARH,WHEAT,1.1552380952380954,0.22754382100200052,21,19.69670338434464
ARUNACHAL PRADESH - DIBANG VALLEY,MAIZE,1.2672727272727273,0.24944093333047648,22,19.683287422060552
RAJASTHAN - CHITTORGARH,WHEAT,3.305909090909091,0.6506528522946277,22,19.68151072526029
HARYANA - BHIWANI,RICE,2.273636363636364,0.4474429514532494,22,19.679618016736278
ANDHRA PRADESH - CHITTOOR,RICE,2.9045454545454543,0.5709089225838347,44,19.65570625484251
UTTAR PRADESH - ETAWAH,BARLEY,2.5704545454545453,0.5045740992609725,22,19.62976159812802
NAGALAND - MOKOKCHUNG,WHEAT,1.674736842105263,0.328538318770558,19,19.61731004601069
TELANGANA - SANGAREDDY,MAIZE,3.3633333333333333,0.6584729809693536,6,19.577987541209723
UTTARAKHAND - BAGESHWAR,WHEAT,1.3026315789473684,0.2545331697498854,19,19.539920102011404
TAMIL NADU - DHARMAPURI,RICE,3.9507999999999996,0.7711783191973177,25,19.51954842556742
GUJARAT - NARMADA,WHEAT,2.6975,0.5263522268088799,16,19.512594135639667
CHHATTISGARH - SURGUJA,BARLEY,0.8342105263157894,0.16276485388688405,19,19.51124431451607
UTTAR PRADESH - KANPUR NAGAR,WHEAT,3.1363636363636362,0.6117464885340709,22,19.50496050398487
KARNATAKA - UDUPI,RICE,2.4461904761904765,0.4769642867926026,63,19.498248048753464
KARNATAKA - RAMANAGARA,RICE,2.5635714285714286,0.4995272897725542,28,19.485600604111895
JAMMU AND KASHMIR - SAMBA,BARLEY,0.46307692307692305,0.09012811394385728,13,19.4628817486735
MAHARASHTRA - JALGAON,WHEAT,1.9286363636363637,0.37530045683483115,22,19.459368490139724
SIKKIM - NORTH DISTRICT,BARLEY,1.0386363636363638,0.20187915891739494,22,19.436943090515047
RAJASTHAN - NAGAUR,BARLEY,2.216818181818182,0.4302755082351458,22,19.409598485079368
SIKKIM - NORTH DISTRICT,MAIZE,1.4547826086956521,0.2823258846410296,23,19.406740426609925
BIHAR - SIWAN,WHEAT,2.3945454545454545,0.4646424869645915,22,19.404204087359552
GUJARAT - SABAR KANTHA,WHEAT,2.5354545454545456,0.49162245747386357,22,19.38991406314987
KARNATAKA - BALLARI,MAIZE,2.7459090909090906,0.5316012886270405,66,19.359755586483846
JAMMU AND KASHMIR - DODA,BARLEY,0.32416666666666666,0.06275671913908062,24,19.359399220281944
RAJASTHAN - DHOLPUR,BARLEY,2.6536363636363633,0.5132487140015478,22,19.341335573884983
ASSAM - CHIRANG,WHEAT,1.2864285714285713,0.24876949920812982,14,19.33799549646762
JHARKHAND - DUMKA,WHEAT,1.7229411764705882,0.33288069758327743,17,19.320491153689712
BIHAR - PATNA,WHEAT,2.700909090909091,0.5215353623668619,22,19.30962297554857
UTTAR PRADESH - PRATAPGARH,WHEAT,2.4654545454545453,0.4750812188480666,22,19.26951846360152
SIKKIM - WEST DISTRICT,BARLEY,1.1460000000000001,0.2207975972409311,20,19.26680604196606
PUNJAB - HOSHIARPUR,MAIZE,3.2368181818181823,0.6232815336024883,22,19.255994578366437
UTTAR PRADESH - KAUSHAMBI,WHEAT,2.4481818181818182,0.4713974802813273,22,19.25500290788934
RAJASTHAN - DUNGARPUR,WHEAT,1.9668181818181816,0.37852327554573195,22,19.245463512840548
WEST BENGAL - DINAJPUR DAKSHIN,WHEAT,2.8000000000000003,0.5388082086552557,22,19.24315030911627
UTTAR PRADESH - BALRAMPUR,WHEAT,2.5895454545454544,0.4981630759263981,22,19.23747177528657
RAJASTHAN - DUNGARPUR,BARLEY,2.6286363636363634,0.5055811880028148,22,19.233591796752425
BIHAR - LOHARDAGA,RICE,1.0516666666666665,0.2018332645196689,6,19.19175256922367
NAGALAND - KOHIMA,MAIZE,1.7395454545454543,0.33351629178065184,22,19.17261149509888
KERALA - KANNUR,RICE,1.8620634920634922,0.3567829317944832,63,19.160621177267448
BIHAR - SHEIKHPURA,WHEAT,2.1386363636363637,0.4096257926977866,22,19.153597108079286
UTTARAKHAND - BAGESHWAR,BARLEY,1.2610526315789474,0.24152052447502273,19,19.152295346516826
UTTAR PRADESH - MAU,RICE,1.9004545454545456,0.3633111911915482,22,19.11706818037326
ARUNACHAL PRADESH - PAPUM PARE,MAIZE,1.6631818181818183,0.3178557079592108,22,19.11130247363388
KARNATAKA - BAGALKOTE,MAIZE,3.408888888888889,0.6512373114635666,63,19.10409323067829
UTTAR PRADESH - FIROZABAD,RICE,2.565,0.48927088611524805,26,19.074888347573022
BIHAR - SAMASTIPUR,BARLEY,1.2723809523809524,0.24269125987362558,21,19.073789136774465
UTTAR PRADESH - FATEHPUR,WHEAT,2.775909090909091,0.5291921884290927,22,19.063743483609034
UTTAR PRADESH - KANPUR DEHAT,WHEAT,3.5055555555555555,0.66805443792115,18,19.057020416134232
UTTAR PRADESH - GHAZIPUR,BARLEY,1.760909090909091,0.3344349761115802,22,18.992177270146524
WEST BENGAL - NADIA,WHEAT,2.5245,0.4794237220488344,20,18.99083866305543
RAJASTHAN - JHALAWAR,BARLEY,2.637272727272727,0.5002683262694114,22,18.969154046754653
RAJASTHAN - KOTA,BARLEY,2.6368181818181817,0.49992748391890707,22,18.959497752483976
UTTARAKHAND - CHAMOLI,WHEAT,1.2989473684210526,0.24607800788553266,19,18.94441713867553
GUJARAT - JAMNAGAR,WHEAT,3.0395454545454546,0.5748496886162195,22,18.912357035377344
RAJASTHAN - BARAN,BARLEY,2.637272727272727,0.4986284218035537,22,18.90697221592241
DELHI - DELHI_TOTAL,RICE,2.6604761904761904,0.5029361409809022,21,18.903989548235096
WEST BENGAL - HOOGHLY,MAIZE,2.2009523809523808,0.4156309031088133,21,18.884138825800694
UTTAR PRADESH - VARANASI,BARLEY,1.7245454545454544,0.3254846536171248,22,18.87364886551594
BIHAR - MADHUBANI,BARLEY,1.269047619047619,0.23945573206554824,21,18.868931982651084
KARNATAKA - BENGALURU URBAN,MAIZE,3.0283333333333333,0.5713616215358731,66,18.86719718885657
NAGALAND - ZUNHEBOTO,MAIZE,1.8177777777777777,0.34287622047045274,27,18.86238376671195
BIHAR - KATIHAR,BARLEY,1.276,0.24049072637772173,20,18.84723560953932
KARNATAKA - BANGALORE RURAL,WHEAT,1.245,0.23444971031474254,4,18.831302033312653
UTTAR PRADESH - JAUNPUR,BARLEY,1.7240909090909091,0.32426707233256696,22,18.808003140829086
UTTAR PRADESH - MAU,WHEAT,2.6704545454545454,0.5022091887491399,22,18.806131323372046
UTTAR PRADESH - CHANDAULI,BARLEY,1.7236363636363636,0.3240744396342335,22,18.801787109581056
RAJASTHAN - ALWAR,BARLEY,3.233181818181818,0.6076134921511834,22,18.793050509385683
NAGALAND - TUENSANG,WHEAT,1.684736842105263,0.3163571894947691,19,18.777840051235906
ASSAM - BARPETA,WHEAT,1.17,0.21908902300206645,22,18.725557521544143
MAHARASHTRA - THANE,RICE,2.289772727272727,0.4287325215712637,44,18.723802430903824
KARNATAKA - KOPPAL,RICE,3.4665116279069768,0.6487492865247209,43,18.71475870157185
BIHAR - SARAN,BARLEY,1.4178947368421053,0.2651745535673608,19,18.701991528507257
CHHATTISGARH - SURAJPUR,MAIZE,1.95625,0.3656671984195466,8,18.69225295435382
BIHAR - NALANDA,BARLEY,1.4490476190476191,0.2706825587640393,21,18.680031988316877
UTTARAKHAND - DEHRADUN,WHEAT,2.032631578947368,0.3795002870041831,19,18.67039216229798
KARNATAKA - CHAMARAJANAGARA,WHEAT,1.246,0.23255106965997807,5,18.663809764043187
RAJASTHAN - JODHPUR,BARLEY,2.6145454545454543,0.487849774620633,22,18.65906648409932
BIHAR - BUXAR,WHEAT,2.6454545454545455,0.49349798352197954,22,18.654562951002664
RAJASTHAN - SIROHI,BARLEY,2.643181818181818,0.49195805438342716,22,18.612342556208766
BIHAR - SARAN,WHEAT,2.5036363636363634,0.4653984002934163,22,18.588897615205443
ODISHA - MAYURBHANJ,WHEAT,1.2863636363636364,0.2391163385815018,22,18.58854928902134
MADHYA PRADESH - BASTAR,MAIZE,1.6533333333333333,0.3066485501895181,3,18.54729134210795
MADHYA PRADESH - SHAJAPUR,BARLEY,1.6672222222222222,0.30911268753445115,18,18.54058105838094
HARYANA - FATEHABAD,BARLEY,3.4736363636363636,0.6434915580498202,22,18.525012139617957
UTTAR PRADESH - SANT KABEER NAGAR,RICE,1.9223076923076923,0.3560785065600114,39,18.52349173781572
KERALA - KOTTAYAM,RICE,2.6619047619047618,0.49294656238182166,63,18.518564955309937
UTTAR PRADESH - BASTI,WHEAT,2.685909090909091,0.49708348528390206,22,18.507085253419945
UTTAR PRADESH - AURAIYA,BARLEY,2.555,0.4728409578585293,22,18.506495415206626
UTTAR PRADESH - ETAWAH,WHEAT,3.235909090909091,0.5987976770234317,22,18.504774398813733
ANDHRA PRADESH - ADILABAD,RICE,2.386875,0.4413281823270854,32,18.489790304355505
ANDHRA PRADESH - KRISHNA,RICE,3.4902272727272727,0.6449066586015904,44,18.477497544097137
GUJARAT - DOHAD,WHEAT,2.08,0.3843089035311742,16,18.476389592844914
TELANGANA - SANGAREDDY,WHEAT,0.9733333333333333,0.17953644012660322,3,18.445524670541428
WEST BENGAL - PURBA BARDHAMAN,BARLEY,1.0016666666666667,0.18476110701840542,6,18.445368421138646
RAJASTHAN - JAIPUR,WHEAT,2.955909090909091,0.5451226082347511,22,18.441792066991425
ODISHA - BALESHWAR,WHEAT,1.0410526315789475,0.19183021245194076,19,18.426562368993295
UTTAR PRADESH - SAMBHAL,BARLEY,2.5928571428571425,0.4777277567022975,7,18.424761966479796
HIMACHAL PRADESH - UNA,MAIZE,2.257142857142857,0.4157179675831065,21,18.41788463975788
HIMACHAL PRADESH - SHIMLA,MAIZE,2.4404761904761907,0.4493603920070859,21,18.41281606272937
BIHAR - BHOJPUR,WHEAT,2.630909090909091,0.4839314108317524,22,18.394075739976767
UTTAR PRADESH - KANNAUJ,WHEAT,3.4536363636363636,0.6346543525306882,22,18.376409259904108
GUJARAT - ANAND,WHEAT,2.52875,0.4644118143774267,16,18.365271947698535
BIHAR - KAIMUR (BHABUA),BARLEY,1.2214285714285713,0.22426069014175706,21,18.36052433909122
RAJASTHAN - BARMER,BARLEY,2.6666666666666665,0.48950314946211854,21,18.356368104829446
RAJASTHAN - RAJSAMAND,WHEAT,2.7063636363636365,0.4965360530193674,22,18.346982140453612
UTTAR PRADESH - DEHRADUN,MAIZE,1.4349999999999998,0.2632679243660344,6,18.346196819932715
MAHARASHTRA - SANGLI,RICE,2.226818181818182,0.4083460992791983,22,18.337648875571265
HARYANA - SIRSA,BARLEY,3.3659090909090907,0.6171413289623539,22,18.335056363500048
UTTAR PRADESH - SHAMLI,BARLEY,2.5914285714285716,0.4736886660887637,7,18.27905547200301
ARUNACHAL PRADESH - EAST KAMENG,MAIZE,1.505909090909091,0.27479271999279553,22,18.247630062908243
RAJASTHAN - SIKAR,WHEAT,2.975909090909091,0.5418544795941775,22,18.208032001026282
UTTAR PRADESH - DEHRADUN,WHEAT,1.7033333333333331,0.30989245446337244,3,18.19329478258547
CHHATTISGARH - BALOD,MAIZE,1.475,0.26763514610112665,8,18.144755667872992
UTTAR PRADESH - PILIBHIT,BARLEY,2.3781818181818184,0.4309196849666708,22,18.1197115238279
MANIPUR - BISHNUPUR,MAIZE,2.069545454545455,0.37459155245257636,22,18.100184831883766
MADHYA PRADESH - SURGUJA,MAIZE,1.4266666666666667,0.25813433195399144,3,18.093527940700334
ASSAM - MARIGAON,WHEAT,1.115,0.2012756934205042,22,18.051631696906206
NAGALAND - MON,WHEAT,1.6421052631578947,0.2957960811732077,19,18.01322289195816
NAGALAND - TUENSANG,MAIZE,1.76,0.31682953205304654,22,18.001677957559462
ASSAM - KAMRUP,WHEAT,1.184090909090909,0.2127967751928293,22,17.97132074565161
PUNJAB - PATIALA,BARLEY,3.961904761904762,0.7116714062516427,21,17.9628600135631
MADHYA PRADESH - BALAGHAT,BARLEY,1.686,0.302456608458139,5,17.93930062029294
MAHARASHTRA - NASHIK,WHEAT,1.593181818181818,0.2856969150563711,22,17.932473983566805
HIMACHAL PRADESH - KINNAUR,MAIZE,2.4814285714285713,0.44486273966568285,21,17.927686687736212
MAHARASHTRA - PALGHAR,MAIZE,3.1333333333333333,0.5614564393907451,3,17.918822533747182
KARNATAKA - KODAGU,RICE,2.55109375,0.4569259506799346,64,17.910982325911565
TAMIL NADU - TIRUCHIRAPPALLI,RICE,3.9936000000000003,0.713873704983358,25,17.875443333918216
MANIPUR - THOUBAL,MAIZE,2.110909090909091,0.3766507677754034,22,17.843059627603093
WEST BENGAL - COOCHBEHAR,WHEAT,1.9913636363636364,0.3550224064631824,22,17.828105323419337
TAMIL NADU - KANCHIPURAM,RICE,3.8975999999999997,0.6948457862480469,25,17.827529409073456
GUJARAT - SURENDRANAGAR,WHEAT,2.502272727272727,0.44542042010818367,22,17.800634409409703
HIMACHAL PRADESH - BILASPUR,MAIZE,2.1480952380952383,0.3820552191453357,21,17.785767240195185
KARNATAKA - TUMAKURU,RICE,2.7607575757575757,0.49087774008499885,66,17.780544890845686
UTTAR PRADESH - FARRUKHABAD,BARLEY,2.5386363636363636,0.45082248068492453,22,17.758450447749937
THE DADRA AND NAGAR HAVELI - DADRA AND NAGAR HAVELI,RICE,1.9874074074074073,0.3527866275220826,27,17.75109754583718
CHHATTISGARH - RAIGARH,WHEAT,1.6168421052631579,0.2869195131348578,19,17.74567301289811
UTTAR PRADESH - KANNAUJ,BARLEY,2.5381818181818185,0.45011782969136055,22,17.733868648298586
UTTARAKHAND - HARIDWAR,MAIZE,1.75,0.3102687007525359,37,17.72964004300205
UTTAR PRADESH - UDAM SINGH NAGAR,BARLEY,2.24,0.3968626966596888,3,17.717084672307536
RAJASTHAN - SIROHI,WHEAT,2.4095454545454547,0.4264636117199359,22,17.69892370842971
GUJARAT - BHAVNAGAR,WHEAT,2.740909090909091,0.4848260276184411,22,17.688511787074134
TAMIL NADU - TIRUVANNAMALAI,RICE,3.508,0.6199529552043983,25,17.672547183705767
MANIPUR - IMPHAL WEST,MAIZE,2.1313636363636363,0.37626352789533346,22,17.653652407117374
RAJASTHAN - HANUMANGARH,WHEAT,3.397727272727273,0.5992529620737079,22,17.636876475747925
TRIPURA - GOMATI,MAIZE,1.4863636363636366,0.2620027758353993,11,17.62709806843665
RAJASTHAN - JHUNJHUNU,WHEAT,3.2804545454545457,0.5776015867997539,22,17.607364430642352
ANDAMAN AND NICOBAR ISLAND - NORTH AND MIDDLE ANDAMAN,RICE,2.3641666666666667,0.4161612085660455,12,17.60287100032621
RAJASTHAN - GANGANAGAR,WHEAT,3.4104545454545456,0.5992731889366946,22,17.57165154819043
NAGALAND - MOKOKCHUNG,MAIZE,1.7851515151515152,0.3135893135547791,33,17.56653768003346
MAHARASHTRA - SATARA,RICE,1.7368181818181818,0.30507432917298427,22,17.565127562956434
UTTAR PRADESH - KANPUR DEHAT,RICE,2.520555555555555,0.4427118598475459,18,17.564058799329572
RAJASTHAN - KARAULI,WHEAT,3.480909090909091,0.6088076488076946,22,17.489903726520346
TAMIL NADU - NAMAKKAL,RICE,4.1892000000000005,0.7314877533720803,25,17.46127550300965
NAGALAND - PEREN,BARLEY,1.115,0.1944365077745318,10,17.438251818343662
UTTAR PRADESH - GORAKHPUR,RICE,1.913170731707317,0.33346243434898515,41,17.429831474131046
KARNATAKA - CHIKKAMAGALURU,RICE,2.646136363636364,0.46002131350568154,44,17.38464123872712
MAHARASHTRA - SINDHUDURG,RICE,2.4863636363636363,0.43169267120008514,44,17.362410907498855
UTTAR PRADESH - BALRAMPUR,BARLEY,2.3385714285714285,0.4058852758389459,21,17.356120530681864
