State District,Crop,Area_Total,Producao_Total,Rendimento_Medio_Local
ODISHA - JHARSUGUDA,WHEAT,3283.0,5114.0,1.4325
UTTAR PRADESH - CHAMOLI,BARLEY,4206.0,5087.0,1.19
MADHYA PRADESH - RATLAM,BARLEY,1633.0,5082.0,3.0494736842105263
TRIPURA - NORTH TRIPURA,WHEAT,2474.0,5050.0,2.0880952380952382
ODISHA - BARGARH,MAIZE,3455.0,5044.0,1.5973333333333333
KARNATAKA - BAGALKOTE,RICE,2020.0,5030.0,2.6223076923076927
MADHYA PRADESH - UMARIA,BARLEY,7468.0,5020.0,0.751578947368421
ODISHA - NABARANGPUR,WHEAT,2969.0,5010.0,1.5522222222222224
HIMACHAL PRADESH - BILASPUR,BARLEY,3680.0,4934.0,1.3623809523809522
UTTAR PRADESH - CHAMPAWAT,BARLEY,3522.0,4901.0,1.35
RAJASTHAN - NAGAUR,MAIZE,3919.0,4896.0,1.4513636363636364
MADHYA PRADESH - DEWAS,BARLEY,2417.0,4869.0,1.961764705882353
TAMIL NADU - THIRUVALLUR,MAIZE,663.0,4866.0,5.588571428571428
ODISHA - DEOGARH,MAIZE,4478.0,4792.0,1.2078431372549019
NAGALAND - MOKOKCHUNG,BARLEY,2790.0,4770.0,1.364
GUJARAT - PATAN,MAIZE,2434.0,4760.0,1.97
NAGALAND - ZUNHEBOTO,BARLEY,2790.0,4650.0,1.3506666666666667
BIHAR - KODERMA,WHEAT,2847.0,4632.0,1.625
UTTARAKHAND - CHAMOLI,MAIZE,3866.0,4579.0,1.166842105263158
WEST BENGAL - PASCHIM BARDHAMAN,WHEAT,1756.0,4532.0,2.5900000000000003
CHANDIGARH - CHANDIGARH,RICE,978.0,4520.0,4.907142857142857
UTTAR PRADESH - SAHARANPUR,BARLEY,1858.0,4489.0,2.432727272727273
CHANDIGARH - CHANDIGARH,MAIZE,1760.0,4484.0,2.2333333333333334
JAMMU AND KASHMIR - JAMMU,BARLEY,4761.0,4415.0,0.9344444444444444
WEST BENGAL - DARJEELING,BARLEY,3077.0,4404.0,1.4957142857142856
ASSAM - LAKHIMPUR,MAIZE,4426.0,4396.0,1.249047619047619
BIHAR - KATIHAR,BARLEY,3150.0,4385.0,1.276
MAHARASHTRA - WARDHA,MAIZE,4028.0,4380.0,1.441764705882353
ASSAM - GOLAGHAT,MAIZE,4440.0,4355.0,0.899047619047619
KARNATAKA - VIJAYAPURA,RICE,2365.0,4309.0,2.188
MAHARASHTRA - SINDHUDURG,MAIZE,2057.0,4300.0,1.9693749999999999
TELANGANA - MEDAK,WHEAT,5114.0,4283.0,1.1133333333333333
ASSAM - MARIGAON,MAIZE,3020.0,4251.0,0.8928571428571429
ARUNACHAL PRADESH - LOWER SIANG,MAIZE,2596.0,4177.0,1.61
UTTARAKHAND - RUDRA PRAYAG,MAIZE,3333.0,4114.0,1.23
CHHATTISGARH - SURAJPUR,BARLEY,4512.0,4099.0,0.91625
JAMMU AND KASHMIR - RAMBAN,BARLEY,12480.0,4006.0,0.32
MADHYA PRADESH - KABIRDHAM,WHEAT,6000.0,4000.0,0.67
HARYANA - JIND,MAIZE,1477.0,4000.0,3.095
ASSAM - TINSUKIA,WHEAT,3381.0,3990.0,1.205
BIHAR - NAWADA,BARLEY,4089.0,3958.0,1.0394999999999999
SIKKIM - SOUTH DISTRICT,BARLEY,3820.0,3903.0,1.0031818181818182
TELANGANA - KAMAREDDY,WHEAT,2099.0,3890.0,1.7466666666666668
NAGALAND - TUENSANG,BARLEY,2520.0,3880.0,1.32
WEST BENGAL - NADIA,BARLEY,3622.0,3869.0,1.197
ODISHA - DHENKANAL,MAIZE,4855.0,3868.0,1.308125
JAMMU AND KASHMIR - BANDIPORA,BARLEY,4250.0,3826.0,0.9
ARUNACHAL PRADESH - KRA DAADI,RICE,1845.0,3814.0,2.9225
UTTAR PRADESH - BASTI,BARLEY,1526.0,3793.0,2.458095238095238
UTTAR PRADESH - RAE BARELI,MAIZE,2704.0,3770.0,1.7424444444444445
ASSAM - DIBRUGARH,MAIZE,4774.0,3718.0,1.0435
ASSAM - BARPETA,MAIZE,1743.0,3693.0,1.5704761904761906
JAMMU AND KASHMIR - BARAMULLA,WHEAT,4068.0,3623.0,0.805625
MAHARASHTRA - JALNA,RICE,7600.0,3600.0,0.45625
MAHARASHTRA - AKOLA,RICE,5800.0,3600.0,0.62
BIHAR - KHAGARIA,BARLEY,4142.0,3585.0,1.041904761904762
CHHATTISGARH - KOREA,BARLEY,4732.0,3563.0,0.7215789473684211
ODISHA - SAMBALPUR,MAIZE,2971.0,3522.0,1.2183783783783784
MADHYA PRADESH - KABIRDHAM,MAIZE,3400.0,3500.0,1.03
MADHYA PRADESH - BALAGHAT,BARLEY,2305.0,3488.0,1.686
RAJASTHAN - RAJSAMAND,RICE,2382.0,3472.0,1.6918181818181817
DELHI - DELHI_TOTAL,BARLEY,2122.0,3456.0,2.2147619047619047
RAJASTHAN - JAISALMER,BARLEY,1404.0,3423.0,2.5086363636363633
UTTAR PRADESH - CHANDAULI,MAIZE,2172.0,3420.0,1.8944117647058822
WEST BENGAL - PASCHIM BARDHAMAN,MAIZE,1504.0,3409.0,2.462857142857143
NAGALAND - KOHIMA,BARLEY,2200.0,3390.0,1.3126666666666666
ASSAM - SIVASAGAR,WHEAT,3042.0,3381.0,1.16
ARUNACHAL PRADESH - EAST KAMENG,WHEAT,1552.0,3375.0,2.1322727272727273
MEGHALAYA - NORTH GARO HILLS,MAIZE,1768.0,3356.0,1.8983333333333334
UTTAR PRADESH - NAINITAL,BARLEY,2758.0,3336.0,1.2
MADHYA PRADESH - BASTAR,WHEAT,2000.0,3300.0,1.7000000000000002
ASSAM - KAMRUP METRO,WHEAT,2283.0,3294.0,1.2764285714285715
CHHATTISGARH - MAHASAMUND,MAIZE,2531.0,3272.0,1.3321052631578947
BIHAR - SAMASTIPUR,BARLEY,2583.0,3257.0,1.2723809523809524
ODISHA - BHADRAK,WHEAT,3465.0,3233.0,0.9761111111111112
SIKKIM - NORTH DISTRICT,BARLEY,3075.0,3225.0,1.0386363636363638
UTTAR PRADESH - AMROHA,BARLEY,1276.0,3133.0,2.432272727272727
CHHATTISGARH - KORBA,BARLEY,3979.0,3131.0,0.7947368421052632
BIHAR - KODERMA,MAIZE,2470.0,3009.0,1.28
HARYANA - YAMUNANAGAR,BARLEY,937.0,3000.0,3.2
PUNJAB - PATHANKOT,BARLEY,1000.0,3000.0,3.0
MADHYA PRADESH - SHAJAPUR,RICE,5417.0,2990.0,0.5572222222222222
MAHARASHTRA - WARDHA,RICE,4300.0,2900.0,0.77
MADHYA PRADESH - ANUPPUR,BARLEY,2265.0,2893.0,0.8821428571428571
ODISHA - DEOGARH,WHEAT,2024.0,2878.0,1.431578947368421
ODISHA - BALESHWAR,WHEAT,2702.0,2867.0,1.0410526315789475
MADHYA PRADESH - SEHORE,BARLEY,2175.0,2866.0,1.6705263157894739
BIHAR - GODDA,BARLEY,2523.0,2858.0,1.135
ARUNACHAL PRADESH - NAMSAI,WHEAT,1344.0,2816.0,2.0949999999999998
MADHYA PRADESH - MORENA,MAIZE,1491.0,2809.0,1.2372222222222222
UTTAR PRADESH - UDAM SINGH NAGAR,MAIZE,2011.0,2796.0,1.3433333333333335
MAHARASHTRA - CHANDRAPUR,MAIZE,2372.0,2754.0,1.404
RAJASTHAN - JALORE,MAIZE,1994.0,2716.0,1.4659090909090908
BIHAR - EAST SINGHBUM,MAIZE,2255.0,2708.0,1.2066666666666668
JHARKHAND - PALAMU,BARLEY,3425.43,2703.0,0.79
TELANGANA - SURYAPET,MAIZE,443.0,2644.0,4.78
BIHAR - DHANBAD,WHEAT,1559.0,2625.0,1.675
ANDHRA PRADESH - ANANTAPUR,WHEAT,4260.0,2615.0,0.7000000000000001
MADHYA PRADESH - MANDLA,BARLEY,1422.0,2606.0,1.1972222222222222
BIHAR - MADHUBANI,BARLEY,2151.0,2576.0,1.269047619047619
MADHYA PRADESH - RAISEN,BARLEY,1724.0,2525.0,2.2966666666666664
CHHATTISGARH - BALOD,MAIZE,1695.0,2525.0,1.475
MAHARASHTRA - THANE,MAIZE,1111.0,2524.0,2.3846153846153846
CHHATTISGARH - KONDAGAON,WHEAT,1213.0,2504.0,2.07375
HIMACHAL PRADESH - LAHUL AND SPITI,WHEAT,1768.0,2485.0,1.420952380952381
ODISHA - ANUGUL,WHEAT,1880.0,2481.0,1.4376470588235295
MADHYA PRADESH - DAMOH,BARLEY,1510.0,2448.0,1.6278947368421053
RAJASTHAN - BARMER,BARLEY,961.0,2421.0,2.6666666666666665
MAHARASHTRA - BHANDARA,MAIZE,1885.0,2417.0,1.6563636363636363
MEGHALAYA - SOUTH WEST GARO HILLS,WHEAT,1198.0,2415.0,2.015
WEST BENGAL - BIRBHUM,BARLEY,1990.0,2410.0,1.2695
MAHARASHTRA - RATNAGIRI,MAIZE,1050.0,2400.0,2.272727272727273
WEST BENGAL - HOWRAH,MAIZE,1531.0,2306.0,1.4766666666666666
BIHAR - ARWAL,BARLEY,2189.0,2294.0,1.088
UTTAR PRADESH - RUDRA PRAYAG,BARLEY,2038.0,2239.0,1.1099999999999999
BIHAR - DARBHANGA,BARLEY,2074.0,2238.0,1.2504761904761905
BIHAR - GOPALGANJ,BARLEY,1587.0,2200.0,1.3671428571428572
WEST BENGAL - JHARGRAM,MAIZE,1119.0,2192.0,1.9966666666666668
ODISHA - JAJAPUR,MAIZE,3091.0,2163.0,0.8603448275862069
ODISHA - CUTTACK,WHEAT,1472.0,2159.0,1.3626666666666665
ODISHA - CUTTACK,MAIZE,1801.0,2139.0,1.4546341463414634
UTTAR PRADESH - CHAMPAWAT,MAIZE,1864.0,2108.0,1.125
JAMMU AND KASHMIR - REASI,BARLEY,2369.0,2105.0,0.703529411764706
MAHARASHTRA - RAIGAD,MAIZE,800.0,2100.0,2.5
ODISHA - JHARSUGUDA,MAIZE,1047.0,2095.0,2.1871428571428573
UTTAR PRADESH - SHAMLI,BARLEY,786.0,2045.0,2.5914285714285716
MADHYA PRADESH - UJJAIN,BARLEY,1224.0,2044.0,1.6133333333333333
CHHATTISGARH - MUNGELI,MAIZE,1258.0,2043.0,1.7112500000000002
GUJARAT - NAVSARI,MAIZE,1015.0,2029.0,1.85625
PUNJAB - MANSA,MAIZE,1000.0,2000.0,2.0
HARYANA - KAITHAL,MAIZE,1000.0,2000.0,2.0
ASSAM - CACHAR,WHEAT,1667.0,1986.0,1.2013636363636364
ANDAMAN AND NICOBAR ISLAND - NICOBARS,MAIZE,651.45,1958.0,3.1362500000000004
ODISHA - KENDRAPARA,WHEAT,1531.0,1937.0,1.3326666666666669
UTTAR PRADESH - BIJNOR,MAIZE,1276.0,1910.0,1.6472972972972972
ODISHA - KALAHANDI,WHEAT,1983.0,1873.0,1.1300000000000001
MADHYA PRADESH - RAIPUR,MAIZE,1852.0,1824.0,1.0033333333333332
GUJARAT - SURENDRANAGAR,MAIZE,1045.0,1814.0,1.54
ODISHA - SONEPUR,WHEAT,1283.0,1812.0,1.5776470588235294
ODISHA - KHORDHA,MAIZE,1964.0,1809.0,1.4741176470588235
JHARKHAND - GARHWA,BARLEY,2962.57,1801.0,0.61
TELANGANA - RANGAREDDI,WHEAT,1287.0,1776.0,1.5985714285714285
HIMACHAL PRADESH - HAMIRPUR,BARLEY,1420.0,1757.0,1.2485714285714284
MAHARASHTRA - THANE,WHEAT,1603.5,1705.0,1.1875
BIHAR - LAKHISARAI,BARLEY,1805.0,1702.0,0.9922222222222222
HARYANA - JHAJJAR,MAIZE,700.0,1700.0,2.5
MADHYA PRADESH - JANJGIR-CHAMPA,WHEAT,1400.0,1700.0,1.21
MADHYA PRADESH - DHAMTARI,WHEAT,2300.0,1700.0,0.74
BIHAR - BOKARO,WHEAT,1280.0,1663.0,1.3
WEST BENGAL - JALPAIGURI,BARLEY,1783.0,1657.0,1.24
UTTAR PRADESH - PILIBHIT,BARLEY,849.0,1655.0,2.3781818181818184
TELANGANA - SANGAREDDY,WHEAT,1598.0,1654.0,0.9733333333333333
ASSAM - CACHAR,MAIZE,1879.0,1625.0,0.8166666666666667
ASSAM - KAMRUP METRO,MAIZE,799.0,1618.0,1.7907142857142857
JAMMU AND KASHMIR - SAMBA,BARLEY,3508.0,1607.0,0.46307692307692305
MADHYA PRADESH - MAHASAMUND,WHEAT,1100.0,1600.0,1.45
HIMACHAL PRADESH - LAHUL AND SPITI,MAIZE,719.0,1598.0,2.278095238095238
ANDHRA PRADESH - MAHBUBNAGAR,WHEAT,2300.0,1595.0,0.8492857142857143
RAJASTHAN - GANGANAGAR,MAIZE,1078.0,1540.0,1.4631818181818181
MADHYA PRADESH - HOSHANGABAD,BARLEY,1106.0,1533.0,1.6764705882352942
JAMMU AND KASHMIR - ANANTNAG,WHEAT,722.0,1530.0,1.5557142857142858
MADHYA PRADESH - AGAR MALWA,BARLEY,1334.0,1511.0,1.19
MADHYA PRADESH - JASHPUR,WHEAT,1100.0,1500.0,1.36
UTTAR PRADESH - BIJNOR,BARLEY,655.0,1487.0,2.450909090909091
ODISHA - JAJAPUR,WHEAT,1228.0,1478.0,1.2335294117647058
GUJARAT - DEVBHUMI DWARKA,MAIZE,764.0,1474.0,1.775
TAMIL NADU - NAGAPATTINAM,MAIZE,324.0,1464.0,4.9384999999999994
ARUNACHAL PRADESH - WEST SIANG,WHEAT,1158.0,1453.0,1.2406666666666666
ARUNACHAL PRADESH - KRA DAADI,MAIZE,1108.0,1442.0,1.3075
WEST BENGAL - MEDINIPUR EAST,MAIZE,899.0,1438.0,1.6670000000000003
UTTAR PRADESH - UTTAR KASHI,MAIZE,1416.0,1421.0,0.9966666666666667
ODISHA - BOUDH,WHEAT,998.0,1410.0,1.3895
GUJARAT - PATAN,RICE,520.0,1386.0,2.67
ANDAMAN AND NICOBAR ISLAND - NORTH AND MIDDLE ANDAMAN,MAIZE,580.45,1369.0,2.2066666666666666
TELANGANA - NARAYANAPET,MAIZE,1124.0,1351.0,1.2
GUJARAT - GIR SOMNATH,MAIZE,751.0,1342.0,1.626
ASSAM - SIVASAGAR,MAIZE,1127.0,1334.0,1.349047619047619
CHHATTISGARH - BALODA BAZAR,MAIZE,858.0,1326.0,1.58625
MAHARASHTRA - BULDHANA,RICE,1910.0,1304.0,0.7328571428571429
WEST BENGAL - KALIMPONG,WHEAT,564.0,1276.0,2.2066666666666666
UTTAR PRADESH - CHITRAKOOT,MAIZE,841.0,1271.0,1.6303846153846153
DADRA AND NAGAR HAVELI - DADRA AND NAGAR HAVELI,WHEAT,590.0,1254.0,2.148
JHARKHAND - GODDA,BARLEY,1051.19,1250.0,1.19
GUJARAT - PORBANDAR,MAIZE,830.0,1237.0,1.3433333333333335
UTTAR PRADESH - UTTAR KASHI,BARLEY,965.0,1235.0,1.2533333333333334
BIHAR - WEST SINGHBHUM,WHEAT,736.0,1234.0,1.6800000000000002
ARUNACHAL PRADESH - TIRAP,WHEAT,667.0,1227.0,1.5606666666666666
LADDAK - LEH LADAKH,BARLEY,1387.0,1217.0,0.8815384615384616
WEST BENGAL - DINAJPUR UTTAR,BARLEY,1033.0,1214.0,1.3145
ODISHA - NUAPADA,WHEAT,1254.0,1198.0,1.1027777777777779
ASSAM - JORHAT,MAIZE,922.0,1187.0,1.1733333333333333
TELANGANA - KOMARAM BHEEM ASIFABAD,WHEAT,746.0,1185.0,1.6133333333333333
ODISHA - DHENKANAL,WHEAT,899.0,1184.0,1.2794444444444446
UTTAR PRADESH - JALAUN,MAIZE,562.0,1182.0,1.4026923076923077
MADHYA PRADESH - INDORE,RICE,729.0,1177.0,0.7735294117647059
MADHYA PRADESH - MANDSAUR,RICE,628.0,1175.0,0.663
BIHAR - CHATRA,BARLEY,1069.0,1169.0,1.095
MADHYA PRADESH - INDORE,BARLEY,421.0,1166.0,2.08125
BIHAR - BEGUSARAI,BARLEY,1238.0,1122.0,1.0757142857142856
BIHAR - MUNGER,BARLEY,1410.0,1118.0,0.9276470588235294
MEGHALAYA - EAST GARO HILLS,WHEAT,950.0,1104.0,1.1566666666666667
HARYANA - SIRSA,MAIZE,400.0,1100.0,2.5
ANDAMAN AND NICOBAR ISLAND - SOUTH ANDAMANS,MAIZE,439.7,1075.0,2.2377777777777776
ODISHA - KORAPUT,WHEAT,803.0,1070.0,1.6541176470588237
ARUNACHAL PRADESH - DIBANG VALLEY,WHEAT,612.0,1059.0,1.7419999999999998
MADHYA PRADESH - JANJGIR-CHAMPA,MAIZE,767.0,1033.0,1.3599999999999999
ARUNACHAL PRADESH - KAMLE,MAIZE,507.0,998.0,1.97
MADHYA PRADESH - JABALPUR,BARLEY,699.0,988.0,1.7664285714285715
ODISHA - BALESHWAR,MAIZE,822.0,980.0,1.823888888888889
UTTAR PRADESH - BAGESHWAR,MAIZE,988.0,977.0,0.99
MADHYA PRADESH - NEEMUCH,RICE,1013.0,973.0,0.6370588235294118
RAJASTHAN - BIKANER,RICE,545.0,934.0,1.651111111111111
ANDHRA PRADESH - KARIMNAGAR,WHEAT,1409.0,924.0,0.8185714285714286
RAJASTHAN - SIKAR,MAIZE,665.0,917.0,1.5045454545454546
MADHYA PRADESH - KOREA,BARLEY,1100.0,900.0,0.82
BIHAR - SAHARSA,BARLEY,746.0,895.0,1.183076923076923
KARNATAKA - UDUPI,MAIZE,284.0,888.0,3.0946153846153845
THE DADRA AND NAGAR HAVELI - DADRA AND NAGAR HAVELI,MAIZE,882.0,880.0,0.9853846153846154
UTTAR PRADESH - SHAMLI,MAIZE,537.0,880.0,1.7744444444444445
ASSAM - DIMA HASAO,WHEAT,745.0,862.0,1.16
BIHAR - SAHEBGANJ,BARLEY,761.0,860.0,1.13
ODISHA - SONEPUR,MAIZE,715.0,846.0,1.4791999999999998
BIHAR - EAST SINGHBUM,WHEAT,562.0,822.0,1.47
WEST BENGAL - PURBA BARDHAMAN,BARLEY,782.0,815.0,1.0016666666666667
RAJASTHAN - BHARATPUR,MAIZE,690.0,804.0,1.4266666666666667
PUNJAB - S NAGAR,BARLEY,200.0,800.0,4.0
BIHAR - ARARIA,BARLEY,696.0,788.0,1.1892857142857143
TAMIL NADU - KANNIYAKUMARI,MAIZE,133.0,771.0,6.734999999999999
ARUNACHAL PRADESH - UPPER SUBANSIRI,WHEAT,629.0,770.0,1.3736363636363635
ODISHA - PURI,WHEAT,517.0,770.0,1.16
BIHAR - SUPAUL,BARLEY,666.0,758.0,1.1027272727272726
WEST BENGAL - KALIMPONG,BARLEY,525.0,735.0,1.4
ANDHRA PRADESH - HYDERABAD,RICE,453.0,735.0,1.957142857142857
MADHYA PRADESH - DINDORI,BARLEY,665.0,728.0,0.9325
ANDHRA PRADESH - KADAPA,WHEAT,1026.0,727.0,0.83875
UTTAR PRADESH - CHAMOLI,MAIZE,697.0,719.0,1.0333333333333334
HARYANA - KARNAL,BARLEY,200.0,700.0,3.5
GUJARAT - JUNAGADH,RICE,300.0,700.0,2.25
GUJARAT - BHAVNAGAR,RICE,400.0,700.0,1.75
TAMIL NADU - KANCHIPURAM,MAIZE,155.0,698.0,5.16375
BIHAR - SHEOHAR,BARLEY,373.0,684.0,1.3066666666666666
ODISHA - JAGATSINGHAPUR,MAIZE,440.0,652.0,1.8725
UTTAR PRADESH - HARIDWAR,BARLEY,258.0,628.0,2.436666666666667
UTTAR PRADESH - BANDA,MAIZE,274.0,621.0,1.4836363636363636
HIMACHAL PRADESH - KINNAUR,RICE,411.0,611.0,1.5080952380952382
MADHYA PRADESH - KANKER,WHEAT,500.0,600.0,1.2
ODISHA - RAYAGADA,WHEAT,569.0,597.0,0.9808333333333333
ODISHA - KANDHAMAL,WHEAT,586.0,594.0,1.0492857142857142
BIHAR - MADHEPURA,BARLEY,542.0,593.0,1.1872727272727273
RAJASTHAN - AJMER,RICE,431.0,589.0,1.6931818181818181
ODISHA - GAJAPATI,WHEAT,538.0,588.0,0.9359999999999999
RAJASTHAN - BARMER,MAIZE,400.0,576.0,1.4942857142857142
NAGALAND - PEREN,BARLEY,500.0,550.0,1.115
UTTARAKHAND - UDAM SINGH NAGAR,BARLEY,490.0,542.0,1.1794736842105262
TRIPURA - UNAKOTI,WHEAT,225.0,539.0,2.314285714285714
BIHAR - PURNIA,BARLEY,441.0,521.0,1.103
ASSAM - KARIMGANJ,MAIZE,364.0,510.0,1.0671428571428572
ARUNACHAL PRADESH - UPPER SIANG,WHEAT,300.0,510.0,1.7
UTTARAKHAND - HARIDWAR,BARLEY,401.0,507.0,1.3336842105263158
HARYANA - HISAR,MAIZE,200.0,500.0,2.5
UTTAR PRADESH - UDAM SINGH NAGAR,BARLEY,225.0,494.0,2.24
TELANGANA - VIKARABAD,WHEAT,335.0,490.0,1.5066666666666666
KERALA - PALAKKAD,MAIZE,541.0,472.0,1.1071428571428572
ODISHA - NAYAGARH,WHEAT,334.0,471.0,1.1346666666666667
GUJARAT - VALSAD,MAIZE,388.0,455.0,1.5372727272727273
DADRA AND NAGAR HAVELI - DADRA AND NAGAR HAVELI,MAIZE,439.0,446.0,1.0150000000000001
JAMMU AND KASHMIR - KUPWARA,WHEAT,373.0,440.0,1.1800000000000002
CHHATTISGARH - BEMETARA,MAIZE,287.0,435.0,1.3725
TRIPURA - GOMATI,WHEAT,193.0,433.0,2.2542857142857144
BIHAR - HAZARIBAGH,BARLEY,391.0,430.0,1.095
MADHYA PRADESH - UJJAIN,RICE,293.0,427.0,0.6727272727272727
MADHYA PRADESH - DURG,MAIZE,384.0,423.0,1.07
ODISHA - GANJAM,WHEAT,240.0,419.0,1.3216666666666665
ARUNACHAL PRADESH - ANJAW,WHEAT,227.0,403.0,1.707
HARYANA - PANCHKULA,BARLEY,100.0,400.0,4.0
PUNJAB - JALANDHAR,BARLEY,100.0,400.0,4.0
MADHYA PRADESH - KORBA,WHEAT,500.0,400.0,0.8
RAJASTHAN - TONK,RICE,319.0,396.0,1.6266666666666665
TRIPURA - SEPAHIJALA,WHEAT,180.0,391.0,2.1571428571428575
BIHAR - SHEIKHPURA,BARLEY,417.0,382.0,0.9560000000000001
MADHYA PRADESH - BHIND,MAIZE,237.0,379.0,1.509
CHHATTISGARH - NARAYANPUR,WHEAT,177.0,376.0,1.9291666666666665
GUJARAT - MORBI,MAIZE,253.0,371.0,1.5025
BIHAR - KISHANGANJ,BARLEY,299.0,365.0,1.1866666666666665
CHHATTISGARH - DURG,BARLEY,480.0,364.0,0.91
TAMIL NADU - THIRUVARUR,MAIZE,100.0,364.0,4.84875
NAGALAND - LONGLENG,BARLEY,300.0,360.0,1.201
ASSAM - HAILAKANDI,MAIZE,444.0,352.0,0.914
ARUNACHAL PRADESH - LOWER SUBANSIRI,WHEAT,267.0,334.0,1.3433333333333333
UTTAR PRADESH - RUDRA PRAYAG,MAIZE,329.0,330.0,1.0
MADHYA PRADESH - MAHASAMUND,MAIZE,353.0,329.0,1.0
MEGHALAYA - NORTH GARO HILLS,WHEAT,245.0,320.0,1.3083333333333333
ASSAM - HAILAKANDI,WHEAT,265.0,314.0,1.1375
RAJASTHAN - HANUMANGARH,MAIZE,193.0,308.0,1.4658823529411766
GUJARAT - AMRELI,RICE,300.0,300.0,1.0
ODISHA - BHADRAK,MAIZE,179.0,289.0,2.4783333333333335
MADHYA PRADESH - AGAR MALWA,RICE,288.0,287.0,0.75
CHHATTISGARH - DANTEWADA,WHEAT,178.0,270.0,1.598421052631579
BIHAR - PAKUR,BARLEY,240.0,270.0,1.135
ODISHA - PURI,MAIZE,306.0,266.0,1.262
RAJASTHAN - DHOLPUR,MAIZE,195.0,266.0,1.4764705882352942
CHHATTISGARH - BEMETARA,BARLEY,474.0,260.0,0.608
ASSAM - KARIMGANJ,WHEAT,217.0,259.0,1.2213333333333334
MADHYA PRADESH - DHAMTARI,MAIZE,197.0,254.0,1.295
NAGALAND - KIPHIRE,BARLEY,210.0,250.0,1.2
ODISHA - KHORDHA,WHEAT,182.0,247.0,1.0230000000000001
JAMMU AND KASHMIR - RAJAURI,BARLEY,637.0,246.0,0.673
CHHATTISGARH - JASHPUR,BARLEY,282.0,246.0,0.8625
ANDHRA PRADESH - WARANGAL,WHEAT,311.0,236.0,0.7877777777777778
RAJASTHAN - JODHPUR,MAIZE,162.0,232.0,1.4657142857142857
KARNATAKA - DAKSHINA KANNADA,MAIZE,91.0,227.0,2.1757142857142857
CHHATTISGARH - RAJNANDGAON,BARLEY,189.0,225.0,1.0894117647058823
ODISHA - KENDRAPARA,MAIZE,180.0,224.0,1.0
KARNATAKA - CHIKKAMAGALURU,WHEAT,285.0,211.0,0.8906666666666666
ODISHA - JAGATSINGHAPUR,WHEAT,200.0,210.0,1.3099999999999998
MAHARASHTRA - PALGHAR,MAIZE,60.0,205.0,3.1333333333333333
MADHYA PRADESH - KORBA,BARLEY,200.0,200.0,1.0
HARYANA - PALWAL,MAIZE,52.0,200.0,3.85
HARYANA - BHIWANI,MAIZE,100.0,200.0,2.0
BIHAR - KODERMA,BARLEY,161.0,176.0,1.0899999999999999
MAHARASHTRA - PALGHAR,WHEAT,102.0,168.0,1.4775
JAMMU AND KASHMIR - LEH LADAKH,BARLEY,171.0,156.0,0.9
WEST BENGAL - DINAJPUR DAKSHIN,BARLEY,173.0,152.0,0.79
ODISHA - MALKANGIRI,WHEAT,134.0,132.0,0.8233333333333333
RAJASTHAN - BIKANER,MAIZE,75.0,122.0,1.3645454545454545
RAJASTHAN - DAUSA,RICE,95.0,118.0,1.16
KERALA - IDUKKI,MAIZE,48.803,117.0,2.1485714285714286
JAMMU AND KASHMIR - SRINAGAR,WHEAT,56.0,110.0,2.9454545454545453
ARUNACHAL PRADESH - LOWER SIANG,WHEAT,40.0,106.0,2.65
MADHYA PRADESH - BILASPUR,BARLEY,300.0,100.0,0.33
MAHARASHTRA - MUMBAI SUBURBAN,MAIZE,100.0,100.0,1.0
BIHAR - LOHARDAGA,BARLEY,90.0,99.0,1.095
RAJASTHAN - SIROHI,RICE,65.0,94.0,1.625
MIZORAM - AIZAWL,WHEAT,117.0,93.0,0.7433333333333333
BIHAR - BOKARO,BARLEY,88.0,92.0,1.145
TRIPURA - KHOWAI,WHEAT,40.0,91.0,2.065
CHHATTISGARH - BILASPUR,BARLEY,109.0,88.0,0.8638888888888889
GUJARAT - BANAS KANTHA,RICE,75.0,88.0,1.17
ANDHRA PRADESH - PRAKASAM,WHEAT,88.0,77.0,0.795
KARNATAKA - SHIVAMOGGA,WHEAT,272.0,74.0,0.882
MEGHALAYA - WEST KHASI HILLS,WHEAT,47.0,61.0,1.1700000000000002
ANDHRA PRADESH - GUNTUR,WHEAT,43.0,56.0,1.3
RAJASTHAN - JAISALMER,MAIZE,45.0,51.0,1.25
MANIPUR - CHANDEL,WHEAT,20.0,50.0,2.5
ARUNACHAL PRADESH - KURUNG KUMEY,WHEAT,45.0,48.0,1.07
JAMMU AND KASHMIR - GANDERBAL,BARLEY,118.0,46.0,0.37999999999999995
BIHAR - RANCHI,BARLEY,41.0,45.0,1.1
KARNATAKA - TUMAKURU,WHEAT,38.0,44.0,1.1433333333333333
WEST BENGAL - COOCHBEHAR,BARLEY,26.0,39.0,1.6033333333333335
JHARKHAND - HAZARIBAGH,BARLEY,43.2,37.0,0.85
BIHAR - GUMLA,BARLEY,32.0,35.0,1.0699999999999998
KARNATAKA - CHAMARAJANAGARA,WHEAT,24.0,33.0,1.246
GUJARAT - BOTAD,MAIZE,12.0,31.0,2.58
RAJASTHAN - PALI,RICE,24.0,31.0,1.29
TELANGANA - SIDDIPET,WHEAT,21.0,30.0,1.4633333333333332
WEST BENGAL - PARAGANAS SOUTH,BARLEY,31.0,28.0,0.905
KARNATAKA - BANGALORE RURAL,WHEAT,20.0,27.0,1.245
RAJASTHAN - JAIPUR,RICE,23.0,25.0,1.2133333333333334
